img_id,imgSize,bbox_coord,bbox_area,bbox_category,num_box
10779.png,"(1622, 626)","[[577, 360, 13, 13], [577, 374, 13, 12], [578, 360, 12, 12], [578, 374, 12, 12]]","[169, 156, 144, 144]","[1, 7, 1, 7]",4
10785.png,"(1622, 626)","[[775, 241, 10, 10], [375, 329, 22, 27], [398, 328, 23, 31], [422, 328, 23, 32], [355, 322, 20, 34], [774, 240, 11, 10]]","[100, 594, 713, 736, 680, 110]","[3, 6, 6, 6, 7, 3]",6
10790.png,"(1622, 626)","[[602, 304, 18, 18], [602, 322, 18, 18], [602, 304, 16, 16], [601, 322, 16, 17], [602, 304, 19, 17], [601, 321, 17, 17]]","[324, 324, 256, 272, 323, 289]","[1, 7, 1, 7, 1, 7]",6
10791.png,"(1622, 626)","[[764, 422, 27, 24], [766, 422, 23, 22], [765, 423, 23, 22]]","[648, 506, 506]","[6, 6, 6]",3
10794.png,"(1622, 626)","[[241, 41, 74, 78], [239, 0, 78, 34], [239, 44, 78, 77], [239, 0, 80, 36], [911, 369, 11, 9], [930, 368, 13, 10]]","[5772, 2652, 6006, 2880, 99, 130]","[5, 4, 5, 4, 6, 6]",6
10795.png,"(1622, 626)","[[632, 278, 19, 15], [506, 280, 6, 5], [506, 286, 5, 5], [632, 277, 19, 16], [632, 277, 19, 17], [632, 277, 18, 15]]","[285, 30, 25, 304, 323, 270]","[6, 1, 7, 6, 6, 6]",6
10799.png,"(1622, 626)","[[559, 271, 32, 32], [598, 274, 32, 31], [636, 276, 28, 30], [693, 370, 34, 39], [693, 372, 32, 37], [636, 281, 27, 28], [598, 276, 30, 29], [558, 272, 32, 30]]","[1024, 992, 840, 1326, 1184, 756, 870, 960]","[4, 4, 4, 2, 2, 5, 5, 5]",8
10800.png,"(1622, 626)","[[712, 404, 21, 17]]",[357],[6],1
10807.png,"(1622, 626)","[[816, 427, 16, 17], [687, 418, 4, 5], [687, 424, 4, 5], [680, 417, 5, 5], [674, 417, 5, 5]]","[272, 20, 20, 25, 25]","[2, 2, 5, 5, 5]",5
10811.png,"(1622, 626)","[[728, 375, 6, 6]]",[36],[1],1
10813.png,"(1622, 626)","[[816, 430, 12, 12], [816, 430, 11, 11], [183, 442, 18, 14], [1001, 426, 9, 7]]","[144, 121, 252, 63]","[1, 1, 5, 4]",4
10816.png,"(1622, 626)","[[378, 346, 11, 9], [376, 361, 11, 8], [66, 353, 17, 12], [65, 366, 17, 12], [473, 375, 8, 9]]","[99, 88, 204, 204, 72]","[2, 5, 1, 7, 2]",5
10817.png,"(1622, 626)","[[859, 161, 13, 15], [859, 162, 12, 13]]","[195, 156]","[3, 3]",2
10818.png,"(1622, 626)","[[1080, 139, 66, 52], [690, 194, 3, 3], [690, 197, 3, 4], [1080, 135, 69, 56]]","[3432, 9, 12, 3864]","[6, 1, 7, 6]",4
10821.png,"(1622, 626)","[[645, 211, 23, 23]]",[529],[5],1
10823.png,"(1622, 626)","[[770, 273, 17, 15]]",[255],[6],1
10825.png,"(1622, 626)","[[718, 347, 27, 24], [718, 347, 26, 24], [717, 346, 28, 26], [718, 347, 26, 24]]","[648, 624, 728, 624]","[6, 6, 6, 6]",4
10826.png,"(1622, 626)","[[667, 347, 12, 12], [667, 347, 12, 12], [801, 359, 6, 4]]","[144, 144, 24]","[1, 1, 6]",3
10829.png,"(1622, 626)","[[528, 304, 7, 7], [528, 312, 8, 7]]","[49, 56]","[1, 7]",2
10830.png,"(1622, 626)","[[985, 125, 11, 10], [1007, 123, 14, 12], [910, 117, 6, 6], [910, 124, 6, 6]]","[110, 168, 36, 36]","[4, 6, 1, 7]",4
10834.png,"(1622, 626)","[[732, 425, 30, 32], [731, 425, 32, 33]]","[960, 1056]","[2, 2]",2
10837.png,"(1622, 626)","[[707, 242, 16, 14], [705, 241, 19, 15]]","[224, 285]","[6, 6]",2
10840.png,"(1622, 626)","[[908, 503, 17, 16], [907, 503, 18, 17]]","[272, 306]","[6, 6]",2
10843.png,"(1622, 626)","[[733, 491, 23, 25], [733, 491, 24, 26], [733, 491, 23, 25], [735, 491, 22, 25], [734, 491, 23, 25]]","[575, 624, 575, 550, 575]","[6, 6, 6, 6, 6]",5
10850.png,"(1622, 626)","[[514, 305, 16, 17]]",[272],[6],1
10852.png,"(1622, 626)","[[629, 447, 26, 24], [630, 448, 22, 22]]","[624, 484]","[6, 6]",2
10853.png,"(1622, 626)","[[955, 407, 10, 11]]",[110],[1],1
10856.png,"(1622, 626)","[[777, 238, 24, 24]]",[576],[5],1
10857.png,"(1622, 626)","[[610, 397, 6, 5]]",[30],[3],1
10858.png,"(1622, 626)","[[754, 338, 19, 16]]",[304],[6],1
10861.png,"(1622, 626)","[[817, 334, 10, 10], [817, 334, 11, 10], [817, 335, 10, 10]]","[100, 110, 100]","[2, 2, 2]",3
10862.png,"(1622, 626)","[[721, 189, 35, 36], [675, 213, 20, 18], [676, 233, 21, 18]]","[1260, 360, 378]","[2, 6, 6]",3
10868.png,"(1622, 626)","[[1068, 408, 12, 12], [1049, 408, 13, 12], [1050, 408, 13, 13], [1068, 407, 14, 15], [1049, 408, 13, 12], [1068, 407, 13, 13], [1050, 409, 13, 12], [1068, 407, 13, 13]]","[144, 156, 169, 210, 156, 169, 156, 169]","[5, 5, 5, 5, 5, 5, 5, 5]",8
10869.png,"(1622, 626)","[[1078, 260, 7, 19], [1120, 219, 78, 68], [706, 272, 7, 6], [707, 279, 6, 6]]","[133, 5304, 42, 36]","[5, 6, 1, 7]",4
10870.png,"(1622, 626)","[[861, 399, 12, 12], [226, 411, 20, 20], [1099, 399, 10, 10], [861, 398, 13, 14], [1099, 398, 12, 11], [225, 410, 22, 22]]","[144, 400, 100, 182, 132, 484]","[1, 5, 4, 1, 4, 5]",6
10872.png,"(1622, 626)","[[817, 422, 30, 28]]",[840],[6],1
10873.png,"(1622, 626)","[[1263, 285, 68, 51]]",[3468],[6],1
10876.png,"(1622, 626)","[[847, 190, 13, 13]]",[169],[3],1
10877.png,"(1622, 626)","[[1142, 125, 84, 75], [1143, 124, 82, 77], [1141, 118, 86, 84], [1147, 126, 76, 74]]","[6300, 6314, 7224, 5624]","[6, 6, 6, 6]",4
10878.png,"(1622, 626)","[[1114, 253, 15, 13]]",[195],[6],1
10883.png,"(1622, 626)","[[1139, 191, 51, 49], [1140, 134, 49, 53], [1141, 134, 49, 53], [1138, 191, 52, 50]]","[2499, 2597, 2597, 2600]","[6, 6, 6, 6]",4
10884.png,"(1622, 626)","[[689, 239, 29, 30], [689, 272, 31, 31], [1074, 220, 47, 42], [1034, 251, 31, 26]]","[870, 961, 1974, 806]","[1, 7, 2, 6]",4
10885.png,"(1622, 626)","[[884, 357, 11, 10], [884, 356, 11, 11]]","[110, 121]","[6, 6]",2
10890.png,"(1622, 626)","[[696, 526, 13, 12]]",[156],[6],1
10891.png,"(1622, 626)","[[1089, 449, 61, 61], [692, 490, 12, 11], [1088, 451, 62, 59], [691, 490, 13, 10]]","[3721, 132, 3658, 130]","[6, 6, 6, 6]",4
10894.png,"(1622, 626)","[[734, 469, 8, 8]]",[64],[1],1
10895.png,"(1622, 626)","[[1259, 53, 20, 18], [1256, 73, 21, 17], [1260, 54, 21, 17], [1256, 74, 20, 16]]","[360, 357, 357, 320]","[1, 7, 1, 7]",4
10899.png,"(1622, 626)","[[909, 149, 77, 74], [903, 30, 99, 114], [651, 233, 14, 13], [592, 230, 13, 14], [528, 228, 15, 14], [902, 31, 103, 114], [910, 148, 76, 75], [528, 227, 16, 16], [591, 230, 14, 15], [652, 232, 13, 14]]","[5698, 11286, 182, 182, 210, 11742, 5700, 256, 210, 182]","[6, 2, 5, 5, 5, 2, 6, 5, 5, 5]",10
10900.png,"(1622, 626)","[[788, 173, 21, 20], [159, 217, 25, 19], [786, 172, 24, 23]]","[420, 475, 552]","[6, 6, 6]",3
10902.png,"(1622, 626)","[[287, 384, 29, 24], [283, 410, 29, 24], [286, 382, 31, 25], [281, 409, 31, 25], [285, 383, 33, 26], [282, 409, 32, 27]]","[696, 696, 775, 775, 858, 864]","[1, 7, 1, 7, 1, 7]",6
10907.png,"(1622, 626)","[[522, 478, 16, 15], [520, 495, 16, 16]]","[240, 256]","[1, 7]",2
10910.png,"(1622, 626)","[[498, 209, 9, 8], [498, 219, 9, 8], [497, 209, 9, 8], [498, 218, 9, 8]]","[72, 72, 72, 72]","[1, 7, 1, 7]",4
10915.png,"(1622, 626)","[[985, 167, 13, 25], [983, 195, 16, 25], [355, 244, 10, 10], [356, 256, 11, 10]]","[325, 400, 100, 110]","[1, 7, 1, 7]",4
10925.png,"(1622, 626)","[[903, 246, 9, 8]]",[72],[6],1
10926.png,"(1622, 626)","[[773, 418, 8, 9], [761, 417, 8, 10], [748, 417, 8, 9], [748, 417, 9, 9], [760, 417, 9, 9], [773, 418, 9, 9], [748, 417, 9, 9], [760, 417, 8, 9], [773, 418, 8, 8]]","[72, 80, 72, 81, 81, 81, 81, 72, 64]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",9
10927.png,"(1622, 626)","[[490, 212, 15, 15], [471, 225, 15, 14], [694, 240, 6, 17], [695, 241, 6, 17], [490, 212, 15, 16], [471, 225, 15, 14]]","[225, 210, 102, 102, 240, 210]","[2, 5, 5, 5, 2, 5]",6
10928.png,"(1622, 626)","[[929, 395, 40, 35], [929, 394, 40, 36]]","[1400, 1440]","[6, 6]",2
10931.png,"(1622, 626)","[[181, 330, 17, 13], [182, 330, 16, 13], [182, 331, 15, 13], [181, 330, 18, 14]]","[221, 208, 195, 252]","[1, 1, 1, 1]",4
10935.png,"(1622, 626)","[[955, 394, 70, 81]]",[5670],[6],1
10936.png,"(1622, 626)","[[1435, 411, 52, 37], [1309, 422, 30, 19]]","[1924, 570]","[6, 6]",2
10941.png,"(1622, 626)","[[688, 475, 11, 10], [687, 475, 12, 10]]","[110, 120]","[6, 6]",2
10942.png,"(1622, 626)","[[630, 417, 37, 37], [1079, 418, 15, 14]]","[1369, 210]","[1, 4]",2
10944.png,"(1622, 626)","[[695, 426, 7, 6]]",[42],[6],1
10950.png,"(1622, 626)","[[766, 171, 14, 14]]",[196],[6],1
10955.png,"(1622, 626)","[[692, 385, 40, 41], [688, 382, 46, 45], [693, 385, 38, 42]]","[1640, 2070, 1596]","[1, 1, 1]",3
10956.png,"(1622, 626)","[[645, 423, 27, 23]]",[621],[6],1
10961.png,"(1622, 626)","[[768, 157, 12, 13], [737, 186, 11, 11]]","[156, 121]","[5, 2]",2
10962.png,"(1622, 626)","[[360, 427, 18, 17], [408, 420, 26, 25], [405, 420, 33, 27], [360, 426, 19, 18]]","[306, 650, 891, 342]","[5, 6, 6, 5]",4
10963.png,"(1622, 626)","[[871, 205, 46, 48], [873, 259, 43, 38], [871, 206, 47, 46], [873, 259, 46, 39]]","[2208, 1634, 2162, 1794]","[2, 6, 2, 6]",4
10966.png,"(1622, 626)","[[886, 154, 56, 56], [885, 151, 57, 59]]","[3136, 3363]","[7, 7]",2
10967.png,"(1622, 626)","[[679, 220, 16, 16], [679, 219, 16, 16]]","[256, 256]","[7, 7]",2
10970.png,"(1622, 626)","[[645, 427, 13, 11]]",[143],[6],1
10972.png,"(1622, 626)","[[0, 307, 34, 35], [865, 277, 21, 21], [865, 276, 22, 22], [0, 307, 36, 35]]","[1190, 441, 484, 1260]","[1, 2, 2, 1]",4
10977.png,"(1622, 626)","[[686, 458, 23, 26], [1588, 463, 33, 50]]","[598, 1650]","[1, 5]",2
10978.png,"(1622, 626)","[[692, 327, 15, 14], [693, 297, 14, 13], [693, 298, 14, 13], [693, 327, 14, 14], [693, 327, 14, 13], [693, 296, 14, 14]]","[210, 182, 182, 196, 182, 196]","[2, 5, 5, 2, 2, 5]",6
10980.png,"(1622, 626)","[[1088, 413, 15, 12], [1088, 412, 15, 13]]","[180, 195]","[6, 6]",2
10982.png,"(1622, 626)","[[1026, 208, 43, 42]]",[1806],[2],1
10985.png,"(1622, 626)","[[1314, 55, 16, 13], [1312, 69, 15, 12], [1314, 55, 16, 13], [1311, 69, 16, 12]]","[208, 180, 208, 192]","[1, 7, 1, 7]",4
10993.png,"(1622, 626)","[[705, 437, 14, 12], [705, 438, 13, 10], [705, 437, 12, 11]]","[168, 130, 132]","[6, 6, 6]",3
10994.png,"(1622, 626)","[[1040, 334, 39, 34], [1040, 335, 39, 33]]","[1326, 1287]","[6, 6]",2
10997.png,"(1622, 626)","[[849, 399, 61, 54], [755, 403, 29, 27], [643, 435, 7, 6], [755, 400, 30, 32], [845, 395, 66, 59], [643, 434, 7, 7]]","[3294, 783, 42, 960, 3894, 49]","[6, 6, 6, 6, 6, 6]",6
11003.png,"(1622, 626)","[[746, 329, 15, 16]]",[240],[1],1
11005.png,"(1622, 626)","[[856, 195, 64, 68], [360, 310, 7, 7]]","[4352, 49]","[3, 1]",2
11007.png,"(1622, 626)","[[899, 424, 9, 7]]",[63],[1],1
11010.png,"(1622, 626)","[[928, 370, 16, 14], [929, 370, 15, 14]]","[224, 210]","[6, 6]",2
11012.png,"(1622, 626)","[[512, 231, 25, 22]]",[550],[5],1
11018.png,"(1622, 626)","[[675, 434, 6, 5]]",[30],[6],1
11021.png,"(1622, 626)","[[1039, 393, 15, 12], [1086, 371, 27, 21]]","[180, 567]","[6, 6]",2
11024.png,"(1622, 626)","[[1169, 417, 23, 23]]",[529],[5],1
11030.png,"(1622, 626)","[[1369, 232, 25, 29], [957, 287, 15, 15]]","[725, 225]","[2, 2]",2
11035.png,"(1622, 626)","[[101, 265, 54, 39], [860, 231, 20, 19]]","[2106, 380]","[5, 2]",2
11036.png,"(1622, 626)","[[1084, 374, 83, 78]]",[6474],[6],1
11038.png,"(1622, 626)","[[823, 499, 18, 16], [824, 520, 19, 17], [823, 496, 20, 20], [823, 518, 21, 19]]","[288, 323, 400, 399]","[6, 6, 6, 6]",4
11043.png,"(1622, 626)","[[658, 488, 10, 9]]",[90],[5],1
11045.png,"(1622, 626)","[[710, 434, 16, 15], [710, 434, 15, 14]]","[240, 210]","[6, 6]",2
11046.png,"(1622, 626)","[[704, 369, 11, 10], [703, 381, 11, 11], [703, 369, 11, 11], [703, 380, 11, 11], [704, 368, 11, 12], [702, 380, 13, 12]]","[110, 121, 121, 121, 132, 156]","[1, 7, 1, 7, 1, 7]",6
11051.png,"(1622, 626)","[[717, 400, 14, 14], [717, 400, 14, 13], [717, 400, 14, 14]]","[196, 182, 196]","[1, 1, 1]",3
11053.png,"(1622, 626)","[[412, 305, 13, 11], [412, 305, 14, 11], [412, 306, 14, 11]]","[143, 154, 154]","[6, 6, 6]",3
11058.png,"(1622, 626)","[[805, 292, 7, 7], [98, 300, 12, 13], [98, 285, 9, 12], [97, 300, 12, 13], [99, 284, 8, 13], [805, 292, 7, 8], [895, 296, 7, 8]]","[49, 156, 108, 156, 104, 56, 56]","[2, 2, 5, 2, 5, 2, 6]",7
11060.png,"(1622, 626)","[[1283, 104, 18, 15], [1280, 120, 18, 15], [1456, 126, 22, 12]]","[270, 270, 264]","[1, 7, 6]",3
11061.png,"(1622, 626)","[[1273, 189, 198, 204], [1271, 169, 204, 234]]","[40392, 47736]","[6, 6]",2
11063.png,"(1622, 626)","[[659, 352, 13, 11], [659, 352, 14, 12], [659, 352, 13, 11]]","[143, 168, 143]","[6, 6, 6]",3
11071.png,"(1622, 626)","[[787, 322, 15, 12]]",[180],[6],1
11073.png,"(1622, 626)","[[455, 227, 17, 15], [455, 243, 17, 16]]","[255, 272]","[1, 7]",2
11075.png,"(1622, 626)","[[293, 1, 105, 124], [293, 1, 105, 124]]","[13020, 13020]","[5, 5]",2
11077.png,"(1622, 626)","[[728, 217, 21, 24], [549, 240, 6, 5], [550, 248, 6, 6], [728, 218, 22, 23]]","[504, 30, 36, 506]","[2, 1, 7, 2]",4
11080.png,"(1622, 626)","[[1273, 20, 42, 36], [1267, 59, 41, 33], [1274, 20, 42, 36], [1266, 59, 43, 33]]","[1512, 1353, 1512, 1419]","[2, 5, 2, 5]",4
11088.png,"(1622, 626)","[[479, 349, 18, 15], [480, 349, 18, 15], [480, 349, 17, 15]]","[270, 270, 255]","[5, 5, 5]",3
11092.png,"(1622, 626)","[[870, 333, 9, 9], [870, 332, 11, 10]]","[81, 110]","[6, 6]",2
11094.png,"(1622, 626)","[[858, 194, 23, 21]]",[483],[6],1
11096.png,"(1622, 626)","[[793, 375, 14, 15]]",[210],[5],1
11097.png,"(1622, 626)","[[996, 304, 17, 14], [997, 303, 15, 14]]","[238, 210]","[6, 6]",2
11098.png,"(1622, 626)","[[758, 239, 11, 11], [757, 260, 11, 12], [757, 260, 11, 11], [757, 239, 12, 11], [758, 239, 11, 10], [756, 260, 11, 11]]","[121, 132, 121, 132, 110, 121]","[2, 6, 2, 2, 2, 2]",6
11100.png,"(1622, 626)","[[757, 308, 16, 15], [757, 274, 17, 17], [757, 274, 18, 17], [756, 306, 18, 18], [757, 308, 16, 16], [757, 275, 16, 16], [755, 307, 19, 17], [757, 273, 18, 18]]","[240, 289, 306, 324, 256, 256, 323, 324]","[2, 2, 2, 2, 2, 2, 2, 2]",8
11102.png,"(1622, 626)","[[1345, 436, 16, 12]]",[192],[6],1
11106.png,"(1622, 626)","[[798, 186, 52, 47], [464, 187, 22, 21], [797, 186, 52, 46], [464, 188, 23, 20]]","[2444, 462, 2392, 460]","[6, 5, 6, 5]",4
11107.png,"(1622, 626)","[[1558, 226, 62, 85], [634, 310, 7, 7]]","[5270, 49]","[6, 1]",2
11108.png,"(1622, 626)","[[895, 242, 14, 14]]",[196],[7],1
11109.png,"(1622, 626)","[[877, 342, 44, 45], [613, 387, 7, 6], [876, 344, 45, 46]]","[1980, 42, 2070]","[6, 6, 6]",3
11111.png,"(1622, 626)","[[782, 257, 9, 16], [782, 273, 8, 14], [782, 258, 8, 15], [783, 276, 7, 11], [782, 258, 8, 15], [782, 273, 7, 14]]","[144, 112, 120, 77, 120, 98]","[3, 6, 3, 6, 3, 6]",6
11115.png,"(1622, 626)","[[847, 278, 12, 12]]",[144],[2],1
11116.png,"(1622, 626)","[[798, 451, 12, 11], [799, 453, 10, 9]]","[132, 90]","[6, 6]",2
11120.png,"(1622, 626)","[[906, 326, 12, 12]]",[144],[5],1
11131.png,"(1622, 626)","[[1312, 120, 13, 10], [1310, 130, 13, 10], [1521, 123, 35, 23], [1521, 124, 34, 21], [1433, 135, 12, 8], [1312, 120, 13, 9], [1311, 132, 11, 7], [1312, 120, 12, 9], [1311, 130, 12, 9], [1520, 124, 37, 23], [1433, 136, 12, 8]]","[130, 130, 805, 714, 96, 117, 77, 108, 108, 851, 96]","[1, 7, 6, 6, 6, 1, 7, 1, 7, 6, 6]",11
11132.png,"(1622, 626)","[[651, 395, 16, 14]]",[224],[6],1
11133.png,"(1622, 626)","[[754, 418, 29, 25], [755, 418, 27, 25]]","[725, 675]","[6, 6]",2
11134.png,"(1622, 626)","[[736, 420, 21, 22], [1046, 414, 14, 14], [736, 420, 19, 21], [1046, 415, 13, 13]]","[462, 196, 399, 169]","[1, 4, 1, 4]",4
11135.png,"(1622, 626)","[[816, 270, 25, 25], [846, 273, 25, 24], [876, 274, 25, 25], [815, 272, 24, 23], [846, 273, 23, 24], [876, 275, 24, 24]]","[625, 600, 625, 552, 552, 576]","[4, 4, 4, 4, 4, 4]",6
11143.png,"(1622, 626)","[[714, 398, 13, 14]]",[182],[6],1
11144.png,"(1622, 626)","[[910, 310, 15, 15]]",[225],[2],1
11146.png,"(1622, 626)","[[702, 536, 10, 11], [702, 536, 11, 10]]","[110, 110]","[3, 3]",2
11147.png,"(1622, 626)","[[947, 328, 13, 11], [947, 328, 12, 11]]","[143, 132]","[6, 6]",2
11151.png,"(1622, 626)","[[710, 261, 27, 22], [711, 262, 23, 20]]","[594, 460]","[6, 6]",2
11155.png,"(1622, 626)","[[551, 377, 24, 27], [545, 404, 27, 28], [1042, 431, 15, 14], [1216, 393, 38, 31], [1214, 364, 37, 31], [1217, 395, 36, 30], [1214, 365, 35, 28], [547, 405, 24, 26], [551, 378, 22, 25], [1043, 432, 14, 14]]","[648, 756, 210, 1178, 1147, 1080, 980, 624, 550, 196]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 4]",10
11159.png,"(1622, 626)","[[912, 252, 13, 12]]",[156],[6],1
11161.png,"(1622, 626)","[[770, 54, 61, 66], [767, 122, 59, 55]]","[4026, 3245]","[2, 7]",2
11173.png,"(1622, 626)","[[673, 282, 37, 31]]",[1147],[6],1
11174.png,"(1622, 626)","[[574, 280, 13, 12], [574, 292, 13, 13], [827, 311, 7, 7], [828, 297, 7, 7], [827, 312, 6, 6], [829, 297, 6, 6], [574, 281, 12, 12], [574, 293, 14, 12]]","[156, 169, 49, 49, 36, 36, 144, 168]","[1, 7, 2, 2, 2, 2, 1, 7]",8
11176.png,"(1622, 626)","[[1429, 1, 189, 122], [1432, 1, 187, 121]]","[23058, 22627]","[3, 3]",2
11178.png,"(1622, 626)","[[622, 100, 60, 60], [690, 94, 62, 62], [623, 30, 25, 26], [671, 25, 25, 26], [719, 19, 28, 26], [720, 19, 26, 27], [671, 25, 24, 26], [622, 31, 24, 25], [691, 94, 60, 62], [622, 100, 58, 62], [623, 102, 58, 60], [690, 92, 62, 65], [622, 30, 25, 26], [671, 24, 25, 26], [720, 19, 27, 26], [720, 20, 25, 25], [671, 26, 24, 24], [623, 31, 23, 24], [689, 94, 60, 61], [623, 102, 57, 59]]","[3600, 3844, 650, 650, 728, 702, 624, 600, 3720, 3596, 3480, 4030, 650, 650, 702, 625, 576, 552, 3660, 3363]","[5, 5, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 5, 5]",20
11180.png,"(1622, 626)","[[736, 314, 11, 12]]",[132],[5],1
11181.png,"(1622, 626)","[[1162, 339, 107, 123]]",[13161],[6],1
11182.png,"(1622, 626)","[[364, 327, 37, 32], [360, 358, 38, 33]]","[1184, 1254]","[1, 7]",2
11183.png,"(1622, 626)","[[703, 274, 7, 7], [703, 282, 7, 7]]","[49, 49]","[1, 7]",2
11194.png,"(1622, 626)","[[792, 299, 9, 10], [805, 300, 9, 9], [819, 300, 8, 8]]","[90, 81, 64]","[4, 4, 4]",3
11205.png,"(1622, 626)","[[960, 237, 20, 16]]",[320],[6],1
11206.png,"(1622, 626)","[[855, 332, 7, 5], [855, 331, 6, 5]]","[35, 30]","[1, 1]",2
11207.png,"(1622, 626)","[[881, 267, 16, 14]]",[224],[6],1
11210.png,"(1622, 626)","[[1143, 245, 61, 69], [1142, 245, 63, 70]]","[4209, 4410]","[6, 6]",2
11211.png,"(1622, 626)","[[681, 377, 22, 19], [627, 381, 6, 6], [627, 388, 5, 5], [680, 377, 24, 20], [627, 381, 6, 5], [626, 388, 6, 5], [682, 377, 21, 19], [627, 381, 5, 6], [627, 388, 5, 6]]","[418, 36, 25, 480, 30, 30, 399, 30, 30]","[6, 1, 7, 6, 1, 7, 6, 1, 7]",9
11212.png,"(1622, 626)","[[638, 355, 12, 10]]",[120],[6],1
11214.png,"(1622, 626)","[[549, 456, 12, 12], [547, 470, 12, 12], [638, 500, 5, 4], [548, 456, 13, 12], [548, 469, 12, 11], [548, 456, 13, 12], [547, 469, 13, 12]]","[144, 144, 20, 156, 132, 156, 156]","[1, 7, 6, 1, 7, 1, 7]",7
11218.png,"(1622, 626)","[[565, 356, 21, 21], [563, 378, 22, 21]]","[441, 462]","[1, 7]",2
11221.png,"(1622, 626)","[[709, 256, 12, 12], [709, 271, 12, 11]]","[144, 132]","[1, 7]",2
11222.png,"(1622, 626)","[[666, 533, 10, 9]]",[90],[3],1
11223.png,"(1622, 626)","[[1468, 0, 104, 78]]",[8112],[2],1
11227.png,"(1622, 626)","[[784, 239, 12, 11]]",[132],[6],1
11228.png,"(1622, 626)","[[874, 363, 7, 7], [874, 363, 7, 7]]","[49, 49]","[2, 2]",2
11229.png,"(1622, 626)","[[830, 424, 6, 6]]",[36],[1],1
11230.png,"(1622, 626)","[[881, 252, 12, 12], [882, 252, 11, 12]]","[144, 132]","[5, 5]",2
11233.png,"(1622, 626)","[[965, 154, 23, 23], [996, 155, 25, 24], [1028, 156, 22, 25], [826, 192, 11, 9]]","[529, 600, 550, 99]","[4, 4, 4, 6]",4
11234.png,"(1622, 626)","[[1011, 190, 28, 28], [951, 224, 17, 16], [949, 244, 18, 17]]","[784, 272, 306]","[5, 4, 2]",3
11235.png,"(1622, 626)","[[764, 240, 20, 17]]",[340],[6],1
11239.png,"(1622, 626)","[[880, 432, 4, 3], [1023, 431, 6, 6]]","[12, 36]","[1, 6]",2
11241.png,"(1622, 626)","[[533, 349, 9, 9], [533, 359, 10, 9], [897, 358, 7, 7]]","[81, 90, 49]","[1, 7, 2]",3
11244.png,"(1622, 626)","[[801, 259, 26, 23], [1340, 120, 117, 118], [803, 261, 23, 20], [672, 274, 7, 6]]","[598, 13806, 460, 42]","[6, 6, 6, 6]",4
11245.png,"(1622, 626)","[[915, 395, 16, 16], [419, 398, 15, 16], [915, 395, 17, 16]]","[256, 240, 272]","[1, 5, 1]",3
11250.png,"(1622, 626)","[[1025, 312, 39, 37]]",[1443],[6],1
11257.png,"(1622, 626)","[[1122, 476, 14, 11], [1121, 474, 13, 13]]","[154, 169]","[6, 6]",2
11261.png,"(1622, 626)","[[1099, 273, 20, 20]]",[400],[3],1
11262.png,"(1622, 626)","[[67, 146, 40, 49], [59, 196, 42, 49], [989, 296, 7, 8], [1001, 296, 8, 9], [975, 294, 9, 9]]","[1960, 2058, 56, 72, 81]","[1, 7, 4, 4, 4]",5
11264.png,"(1622, 626)","[[787, 467, 14, 13], [787, 464, 13, 15]]","[182, 195]","[6, 6]",2
11269.png,"(1622, 626)","[[1126, 184, 63, 51], [1129, 184, 60, 50]]","[3213, 3000]","[6, 6]",2
11270.png,"(1622, 626)","[[1085, 246, 24, 19], [969, 268, 9, 9], [835, 240, 12, 12], [834, 268, 13, 10], [838, 225, 12, 12]]","[456, 81, 144, 130, 144]","[6, 4, 4, 6, 2]",5
11276.png,"(1622, 626)","[[1157, 163, 21, 33]]",[693],[2],1
11282.png,"(1622, 626)","[[663, 374, 40, 39], [661, 372, 42, 43]]","[1560, 1806]","[6, 6]",2
11283.png,"(1622, 626)","[[622, 434, 12, 11]]",[132],[6],1
11285.png,"(1622, 626)","[[311, 310, 18, 15], [311, 310, 17, 14]]","[270, 238]","[5, 5]",2
11287.png,"(1622, 626)","[[1018, 345, 14, 11], [1003, 355, 9, 8], [1018, 345, 13, 11], [1002, 354, 9, 9]]","[154, 72, 143, 81]","[6, 6, 6, 6]",4
11290.png,"(1622, 626)","[[1383, 349, 90, 84]]",[7560],[6],1
11291.png,"(1622, 626)","[[838, 233, 16, 15], [824, 259, 8, 8], [819, 260, 6, 7]]","[240, 64, 42]","[6, 6, 6]",3
11298.png,"(1622, 626)","[[1360, 409, 33, 24]]",[792],[6],1
11306.png,"(1622, 626)","[[879, 256, 22, 20], [879, 255, 23, 21], [879, 253, 25, 23]]","[440, 483, 575]","[6, 6, 6]",3
11309.png,"(1622, 626)","[[808, 341, 12, 12], [808, 340, 13, 14]]","[144, 182]","[7, 7]",2
11313.png,"(1622, 626)","[[945, 431, 10, 9]]",[90],[6],1
11314.png,"(1622, 626)","[[758, 441, 17, 16], [758, 441, 18, 16]]","[272, 288]","[6, 6]",2
11318.png,"(1622, 626)","[[188, 224, 80, 63], [196, 300, 84, 68], [209, 373, 69, 57]]","[5040, 5712, 3933]","[1, 7, 5]",3
11320.png,"(1622, 626)","[[809, 395, 43, 37]]",[1591],[6],1
